id,title,tags
13973,Choke,comedy drama stripclub alzheimer sexaddiction from the author of fight club a sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death. samrockwell anjelicahuston kellymacdonald clarkgregg
244786,Whiplash,"drama jazz obsession conservatory musicteacher newyorkcity violence montage drummer publichumiliation jazzband youngadult musicschool the road to greatness can take you to the edge. under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity. milesteller j.k.simmons melissabenoist damienchazelle"
598,City of God,"drama crime malenudity streetgang brazilian photographer 1970s puberty ghetto gangwar comingofage womandirector 1980s if you run you're dead... if you stay, you're dead again. period. cidade de deus is a shantytown that started during the 1960s and became one of rio de janeiro’s most dangerous places in the beginning of the 1980s. to tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, buscapé. buscapé was raised in a very violent environment. despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: the eyes of an artist. by accident, he becomes a professional photographer, gaining his freedom. alexandrerodrigues leandrofirmino phellipehaagensen fernandomeirelles"
11129,Human Traffic,"comedy drama sex salesclerk fastfoodrestaurant boredom relationshipproblems party relationship drug alcoholabuse fashion groupoffriends the weekend has landed! all that exists now is clubs, drugs, pubs and parties. i've got 48 hours off from the world, man i'm gonna blow steam out of my head like a screaming kettle. i'm gonna talk cods hit to strangers all night. i'm gonna lose the plot on the dance floor, the free radicals inside me are freaking man! tonight i'm jip travolta, i'm peter popper, i'm going to never never land with my chosen family, man. we're going to get more spaced out than neil armstrong ever did. anything could happen tonight, you know? this could be the best night of my life! i've got 73 quid in my back burner. i'm gonna wax the lot, man. the milky bars are on me! yeah! johnsimm dannydyer lorrainepilkington justinkerrigan"
75861,To Write Love on Her Arms,"drama music depression biography drug based on the true story that started a global movement. the story follows 19-year-old renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. but renee’s life is that of a darker tale: she’s a young woman battling addiction, depression and self-injury. in a creative blend of artistic fantasy balanced with harsh reality, the movie follows renee on her courageous journey towards recovery. katdennings chadmichaelmurray rupertfriend nathanfrankowski"
13551,The Dead Girl,mystery drama crime thriller prostitute fire newspaper independentfilm womandirector one life ends. seven others begin. the clues to a young woman's death come together as the lives of seemingly unrelated people begin to intersect. brittanymurphy tonicollette rosebyrne karenmoncrieff
103663,The Hunt,"drama fathersonrelationship denmark lie pedophilia kindergarten father deer children teacher school pedophile divorce hunting the lie is spreading. a teacher lives a lonely life, all the while struggling over his son’s custody. his life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie. madsmikkelsen alexandrarapaport thomasbolarsen thomasvinterberg"
850,A Christmas Story,"comedy family holiday nostalgia youngboy bbgun essay christmastreedealer mallsanta christmas 1940s peace, harmony, comfort and joy... maybe next year. the comic mishaps and adventures of a young boy named ralph, trying to convince his parents, teachers, and santa that a red ryder b.b. gun really is the perfect christmas gift for the 1940s. melindadillon darrenmcgavin peterbillingsley bobclark"
12586,Bella,"drama romance waitress beach independentfilm soccer girl chancemeeting flashback one person can change your life forever an international soccer star is on his way to sign a multimillion dollar contract when something happens that brings his career to an abrupt end. a beautiful waitress, struggling to make it in new york city, discovers something about herself that she's unprepared for. in one irreversible moment, their lives are turned upside down. tammyblanchard angélicaaragón alilandry alejandromonteverde"
11564,Class of 1984,"action drama horror crime thriller usa femalenudity detective musicteacher nudity punk highschool vigilante violenceinschools murder independentfilm teacher gang lesbian gangrape juveniledelinquent punkband canuxploitation class of 1984. is this the future? andy is a new teacher at a inner city high school that is like nothing he has ever seen before. there is metal detectors at the front door and everything is basically run by a tough kid named peter stegman. soon, andy and stegman become enemies and stegman will stop at nothing to protect his turf and drug dealing business. perryking merrielynnross timvanpatten markl.lester"
301748,The Opposite Sex,"comedy bet divorce gender battleofthesexes lifecompetition a battle of the sexes, winner takes all. a bet's a bet tells the story of vince, new england's most successful divorce attorney. to vince, life is one big competition, and losing is unacceptable. this also applies in his dating life with his love 'em and leave 'em approach. then vince meets jane, who is beautiful, successful and also extremely driven. together they enter into a series of entertaining wagers with each other where the winner gets to decide the fate of the loser. after all, ""a bet's a bet!"" menasuvari ericroberts kristinchenoweth jonathansilverman"
8841,The Class,drama paris sociallydeprivedfamily literature illegalimmigration immigrant education boredom classsociety violenceinschools republicanism diversity teacher school schoollife teachersandstudents the dynamics of a multicultural class and its teacher will enlighten. teacher and novelist françois bégaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough parisian neighborhood. françoisbégaudeau franckkeïta esmeraldaouertani laurentcantet
805,Rosemary's Baby,horror drama mystery anti-christ contemporarysetting laundry occult demonicpossession sataniccult luckycharm womaninjeopardy eatingdisorder catholicpriest pray for rosemary's baby a young couple moves into an infamous new york apartment building to start a family. things become frightening as rosemary begins to suspect her unborn baby isn't safe around their strange neighbors. miafarrow johncassavetes ruthgordon romanpolanski
11697,The Man Who Shot Liberty Valance,"western gunslinger showdown funeral legend toshootdead outlaw lawyer pistol rancher stagecoach cowboy together for the first time - james stewart - john wayne - in the masterpiece of four-time academy award winner john ford a senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed. johnwayne jamesstewart veramiles johnford"
22051,Adam,"drama romance children'sbook asperger'ssyndrome electricalengineer asperger's a story about two strangers. one a little stranger than the other... adam, a lonely man with asperger's syndrome, develops a relationship with his upstairs neighbor, beth. hughdancy rosebyrne petergallagher maxmayer"
436,Maria Full of Grace,"drama thriller crime individual newyork adolescence colombia drugtraffic cocaine drugcrime illegalimmigration maquiladora airplane bravery teacher pregnancy selfesteem based on 10,000 true stories. a pregnant colombian teenager becomes a drug mule to make some desperately needed money for her family. catalinasandinomoreno guiliedlopez yennypaolavega joshuamarston"
55347,Beginners,"drama romance comedy gay lossofmother secret comingout lossoffather cancer lgbtelderly this is what love feels like. a young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover. ewanmcgregor christopherplummer mélanielaurent mikemills"
8469,Animal House,"comedy sex nudity college fraternity grossoutcomedy dean fraternityhouse probation 1960s collegefreshman anarchiccomedy it was the deltas against the rules... the rules lost! at a 1962 college, dean vernon wormer is determined to expel the entire delta tau chi fraternity, but those troublemakers have other plans for him. johnbelushi timmatheson johnvernon johnlandis"
658,Goldfinger,"adventure action thriller secretorganization secretintelligenceservice nuclearradiation fortknox astonmartin secretlab kentucky gasattack airplane britishsecretservice duringcreditsstinger everything he touches turns into excitement! special agent 007 (sean connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid fort knox -- and obliterate the world's economy. seanconnery honorblackman gertfröbe guyhamilton"
125490,Antiviral,"sciencefiction horror injection celebrity satire nearfuture metamorphosis technoir virus bodyhorror what if you could feel like they do ... after becoming infected with the virus that killed superstar hannah geist, syd march must unravel the mystery surrounding her death to save his own life . caleblandryjones sarahgadon malcolmmcdowell brandoncronenberg"
1585,It's a Wonderful Life,"drama family fantasy holiday angel basedonnovel bank suicideattempt smalltown christmastree greatdepression christmaseve feel-goodending guardianangel christmas it's a wonderful laugh! it's a wonderful love! george bailey has spent his entire life giving of himself to the people of bedford falls. he has always longed to travel but never had the opportunity in order to prevent rich skinflint mr. potter from taking over the entire town. all that prevents him from doing so is george's modest building and loan company, which was founded by his generous father. but on christmas eve, george's uncle billy loses the business's $8,000 while intending to deposit it in the bank. potter finds the misplaced money, hides it from billy, and george's troubles begin. jamesstewart donnareed lionelbarrymore frankcapra"
627,Trainspotting,"drama crime londonengland alcohol sex basedonnovel drugaddiction drugdealer nightclub junkie heroin coldturkey modernsociety hallucination friendship surrealism darkcomedy stealing monologue cultfilm recoveringdrugaddict illegaldrugs drugdeal drugrehabilitation drugculture antihero choose life. renton, deeply immersed in the edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends. ewanmcgregor ewenbremner jonnyleemiller dannyboyle"
23618,The Original Kings of Comedy,"comedy we got jokes the original kings of comedy achieves the seemingly impossible task of capturing the rollicking and sly comedy routines of stand-up and sitcom vets steve harvey, d.l. hughley, cedric the entertainer, and bernie mac and the magic of experiencing a live concert show. director spike lee and his crew plant a multitude of cameras in a packed stadium and onstage (as well as backstage, as they follow the comedians) to catch the vivid immediacy of the show, which is as much about the audience as it is about the jokes. steveharvey d.l.hughley cedrictheentertainer spikelee"
41436,Paranormal Activity 2,"horror thriller ouijaboard haunting demonicpossession foundfootage duringcreditsstinger in 2009 you demanded it. nothing can prepare you for what's next. just as dan and kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. security cameras capture the torment, making every minute horrifyingly real. katiefeatherston davidbierend brianboland todwilliams"
10162,Waking Ned,"comedy romance falseidentity beguilement lottery village jackpot independentfilm ireland how far would you go to win a fortune! when a lottery winner dies of shock, his fellow townsfolk attempt to claim the money. ianbannen davidkelly fionnulaflanagan kirkjones"
1430,Bowling for Columbine,"documentary usa canada gun homicide toshootdead checksandbalances columbine oklahomacitybombing gunviolence personrunningamok one nation under the gun. why do 11,000 people die in america each year at the hands of gun violence? talking heads yelling from every tv camera blame everything from satan to video games. but are we that much different from many other countries? what sets us apart? how have we become both the master and victim of such enormous amounts of violence? this is not a film about gun control. it is a film about the fearful heart and soul of the united states, and the 280 million americans lucky enough to have the right to a constitutionally protected uzi. from a look at the columbine high school security camera tapes to the home of oscar-winning nra president charlton heston, from a young man who makes homemade napalm with the anarchist's cookbook to the murder of a six-year-old girl by another six-year-old, bowling for columbine is a journey through america, through our past, hoping to discover why our pursuit of happiness is so riddled with violence. michaelmoore georgeh.w.bush georgew.bush michaelmoore"
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,"horror gay dancing fire diary nightmare hauntedhouse transformation supernatural highschool party possession premonition spontaneouscombustion bdsm schoolbus disfigurement sleepwalking dreams someone is coming back to elm street! a new family moves into the house on elm street, and before long, the kids are again having nightmares about deceased child murderer freddy krueger. this time, freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear. robertenglund markpatton kimmyers jacksholder"
158015,The Purge,"sciencefiction horror thriller dystopia barricade homeinvasion constitutionalconvention legalizedmurder socialallegory one night a year, all crime is legal. given the country's overcrowded prisons, the u.s. government begins to allow 12-hour periods of time in which all illegal activity is legal. during one of these free-for-alls, a family must protect themselves from a home invasion. lenaheadey ethanhawke maxburkholder jamesdemonaco"
82507,Sinister,"horror thriller mystery drowning pennsylvania childmurderer carsetonfire murder bagoverhead massacre poweroutage hangedman heldcaptive hanging death attic noopeningcredits super-8 ghostchild filmedkilling crimenovelist once you see him, nothing can save you. found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity. ethanhawke julietrylance vincentd'onofrio scottderrickson"
261,Cat on a Hot Tin Roof,"drama romance individual suicide southernusa adultery mississippi depression jealousy wifehusbandrelationship dyinganddeath alcoholic just one pillow on her bed ... and just one desire in her heart! brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, maggie. his reunion with his father, big daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son. elizabethtaylor paulnewman burlives richardbrooks"
1685,Beneath the Planet of the Apes,"adventure sciencefiction mystery mutant dystopia survivor astronaut ape science worship an army of civilized apes...a fortress of radiation-crazed super humans...earth's final battle is about to begin - beneath the atomic rubble of what was once the city of new york! astronaut brent is sent to rescue taylor but crash lands on the planet of the apes, just like taylor did in the original film. taylor has disappeared into the forbidden zone so brent and nova try to follow and find him. he discovers a cult of humans that fear the apes' latest military movements and finds himself in the middle. tension mounts to a climactic battle between ape and man deep in the bowels of the planet. jamesfranciscus kimhunter mauriceevans tedpost"
20737,Air Bud,"comedy family drama clown goldenretriever dogactor he sits. he stays. he shoots. he scores. a young boy and a talented stray dog with an amazing basketball playing ability become instant friends. rebounding from his father's accidental death, 12-year-old josh framm moves with his family to the small town of fernfield, washington. the new kid in town, josh has no friends and is too shy to try out for the school basketball team. instead he prefers to practice alone on an abandoned court, he befriends a runaway golden retriever named buddy. josh is amazed when he realizes that buddy loves basketball...that is playing basketball...and he is good! josh eventually makes the school team and buddy is named the team mascot. josh and buddy become the stars of halftime. buddy's half-time talent draws media attention. unfortunately, when buddy's mean former owner, norm snively, comes along with a scheme to cash in on the pup's celebrity, it looks like they are going to be separated. kevinzegers wendymakkena michaeljeter charlesmartinsmith"
10991,Pokémon: Spell of the Unknown,"adventure fantasy animation action family mountains mountainvillage friendship basedontvseries youngboy pokémon bestfriend fighting basedonvideogame pikachu anime pokémon: spell of the unknown when molly hale's sadness of her father's disappearance get to her, she unknowingly uses the unown to create her own dream world along with entei, who she believes to be her father. when entei kidnaps ash's mom, ash along with misty & brock invade the mansion looking for his mom and trying to stop the mysteries of molly's dream world and entei! veronicataylor rachaellillis ericstuart michaelhaigney"
10225,Friday the 13th Part VI: Jason Lives,"horror mystery thriller lightning cemetery mask slasher jasonvorhees kill or be killed! as a child, tommy killed mass-murderer jason. but now, years later, he is tormented by the fear that maybe jason isn’t really dead. determined to finish off the infamous killer once and for all, tommy and a friend dig up jason’s corpse in order to cremate him. unfortunately, things go seriously awry, and jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. now it’s up to tommy to stop the dark, devious and demented deaths that he unwittingly brought about. thommathews jennifercooke davidkagen tommcloughlin"
826,The Bridge on the River Kwai,"drama history war japan resistance japanese river prisonersofwar thailand bridge officer it spans a whole new world of entertainment! the classic story of english pows in burma forced to build a bridge to aid the war effort of their japanese captors. british and american intelligence officers conspire to blow up the structure, but col. nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans. williamholden alecguinness jackhawkins davidlean"
5854,Family Plot,comedy crime thriller fortuneteller kidnapping falseidentity heir spiritualist there’s no body in the family plot. lighthearted suspense film about a phony psychic/con artist and her taxi driver/private investigator boyfriend who encounter a pair of serial kidnappers while trailing a missing heir in california. barbaraharris brucedern karenblack alfredhitchcock
284,The Apartment,"comedy drama romance newyork newyear'seve lovesickness agedifference suicideattempt office flat spaghetti christmasparty winter clerk tennisracket romanticcomedy extramaritalaffair movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise! bud baxter is a minor clerk in a huge new york insurance company, until he discovers a quick way to climb the corporate ladder. he lends out his apartment to the executives as a place to take their mistresses. although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve. jacklemmon shirleymaclaine fredmacmurray billywilder"
10285,Jason Goes to Hell: The Final Friday,"fantasy horror thriller malenudity femalenudity waitress camping nudity psychopath sequel murder independentfilm serialkiller diner slasher seriesofmurders violence hockeymask jasonvorhees madman evil has finally found a home. jason voorhees, the living, breathing essence of evil, is back for one fierce, final fling! tracked down and blown to bits by a special fbi task force, everyone now assumes that he's finally dead. but everybody assumes wrong. jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. the terrifying truth is that he could be anywhere, or anybody. in this shocking, blood-soaked finale to jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed. kanehodder johnd.lemay karikeegan adammarcus"
5780,Torn Curtain,mystery thriller coldwar eastgermany it tears you apart with suspense! an american scientist publicly defects to east germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the west. paulnewman julieandrews lilakedrova alfredhitchcock
223485,Slow West,"romance thriller western fire bountyhunter shotgun horsebackriding horse cabin frontier outlaw rifle unrequitedlove deathoffather nativeamerican shootout search pistol deathbyaccident violence ireland drinking pursuit shotthroughawall flamingarrow dreamsequence flashback shotintheheart wanted dead or dead in the old west, a 17-year-old scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated. michaelfassbender kodismit-mcphee benmendelsohn johnmaclean"
29463,Krush Groove,"drama music romance it's chillin'! russell walker is a young, successful manager of rap performers, handling acts for the krush groove label, including run-dmc and the fat boys. when run-d.m.c. has a hit record and russell needs more money to press more copies, he borrows it from a street hustler and soon regrets his decision. blairunderwood josephsimmons darrylmcdaniels michaelschultz"
22013,Elmer Gantry,drama evangelist revivalism if there was a dollar to be made - gantry would make it... if there was a soul to be saved - gantry would save it... an ex-football player becomes a popular evangelist in the 1920s midwest. burtlancaster jeansimmons arthurkennedy richardbrooks
821,Judgment at Nuremberg,"drama history judge concentrationcamp worldwarii nazis courtcase nationalsocialism nationalsocialistparty nurembergtrials rightandjustice trial the event the world will never forget in 1947, four german judges who served on the bench during the nazi regime face a military tribunal to answer charges of crimes against humanity. chief justice haywood hears evidence and testimony not only from lead defendant ernst janning and his defense attorney hans rolfe, but also from the widow of a nazi general, an idealistic u.s. army captain and reluctant witness irene wallner. spencertracy burtlancaster richardwidmark stanleykramer"
53862,Trippin',"comedy romance highschool prom he's a legend in his own mind. greg is near the end of his senior year in high school, wanting to go to the prom, eyeing cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. his mom wants him to apply to colleges, but greg hasn't a clue. one of his teachers, mr. shapic, tries to inspire him, too. he finally figures out he can get close to cinny if he asks her for help with college applications. but friendship isn't enough, he wants romance and a prom date. so, he tells a few lies and, for awhile, it seems to be working. then, things fall apart and greg has to figure out how to put the trippin aside and get real. deonrichmond donaldfaison guytorry davidraynr"
3089,Red River,"western texas dangerous kansas cattledrive revenge cattle adoptedchild cattleempire big as the men who faced this challenge! bold as the women who loved them! dunson is driving his cattle to red river when his adopted son, matthew, turns against him. johnwayne montgomeryclift joannedru howardhawks"
132344,Before Midnight,romance drama hotel airport hotelroom greece dream greek friends author writer summervacation twins everything's better with maturity. we meet jesse and celine nine years on in greece. almost two decades have passed since their first meeting on that train bound for vienna. ethanhawke juliedelpy seamusdavey-fitzpatrick richardlinklater
15582,Teen Wolf Too,"comedy fantasy family werewolf teenager high school was easy. but college is a whole different animal. although awkward college student todd howard is particularly adept at science, he's paying for school with an athletic scholarship that he will lose should he not fare well in an upcoming boxing tournament. luckily for todd, he has inherited the same family curse that once turned his cousin into a werewolf. as he transforms into the hairy, fanged, howling monster, he finds both his physical agility and his popularity skyrocketing -- but at what cost? jasonbateman kimdarby johnastin christopherleitch"
15158,Phantasm II,"action horror sciencefiction thriller portal undertaker evil tallman sentinals the ball is back! mike, after his release from a psychiatric hospital, teams up with his old pal reggie to hunt down the tall man, who is at it again. a mysterious, beautiful girl has also become part of mike's dreams, and they must find her before the tall man does. jameslegros reggiebannister angusscrimm doncoscarelli"
10557,East Is East,"comedy islam hippie fathersonrelationship muslim jealousy tradition cultureclash religiouseducation modernsociety pakistani daughter faith integration culturaldifference a comedy of families, a chip shop... and a very randy dog. in 1971 salford fish-and-chip shop owner george khan expects his family to follow his strict pakistani muslim ways. but his children, with an english mother and having been born and brought up in britain, increasingly see themselves as british and start to reject their father's rules on dress, food, religion, and living in general. ompuri lindabassett ianaspinall damieno'donnell"
23531,Whipped,"comedy romance independentfilm diner dating masturbation never underestimate the power of a woman. three to one may sound like fairly good odds, but it depends on the game. when the ""one"" is one very irresistible woman and the ""three"" are three hopelessly smitten guys, the deck is pretty stacked. in the battle of the sexes, the first rule is to never underestimate the power of a woman. amandapeet brianvanholt jonathanabrahams peterm.cohen"
252,Willy Wonka & the Chocolate Factory,family fantasy chocolate factoryworker basedonnovel candy tvaddictedperson overweightchild grandfathergrandsonrelationship factory musical single teacher it's scrumdiddlyumptious! eccentric candy man willy wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. but does wonka have an agenda hidden amid a world of oompa loompas and chocolate rivers? genewilder jackalbertson peterostrum melstuart
13982,8 Heads in a Duffel Bag,"comedy crime mexico vacation murder head a mindless comedy. mafia hitman tommy spinelli (joe pesci) is flying to san diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. when his bag gets accidentally switched at the airport, tommy must track down his duffel bag and the 8 heads it contains. joepesci kristyswanson georgehamilton tomschulman"
16642,Days of Heaven,"drama romance lovetriangle chicago wifehusbandrelationship texas field farm marriage love poverty classdifferences farmer jealoushusband boyfriendgirlfriendrelationship harvest your eyes... your ears... your senses... will be overwhelmed. in 1910, a chicago steel worker accidentally kills his supervisor and flees to the texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. a love triangle, a swarm of locusts, a hellish fire—malick captures it all with dreamlike authenticity, creating at once a timeless american idyll and a gritty evocation of turn-of-the-century labor. richardgere brookeadams lindamanz terrencemalick"
17734,Thirteen Conversations About One Thing,"drama independentfilm womandirector ask yourself if you're really happy. the lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability. johnturturro cleaduvall matthewmcconaughey jillsprecher"
18892,Jawbreaker,"comedy confession jealousy nightmare ambition groupie highschool cafeteria revenge prom deadbody dating fashion rockband fantasysequence slowmotion multipleidentities popmusic makeover polaroidcamera publichumiliation socialoutcast sidekick prankgonewrong cliques socialclimbing backstabbing deadteenager gothgirls suck it and see... 3 of reagan high school's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. their plan goes awry when the girl swallows the jawbreaker, choking to death. now the leader of the pack will do anything to keep the accident a secret. rosemcgowan juliebenz rebeccagayheart darrenstein"
549,Basquiat,"drama history newyork sex drugabuse homelessperson newlove drugaddiction overdose graffiti streetart vernissage exhibit friendship independentfilm drug celebration in 1981, a nineteen-year-old unknown graffiti writer took the new york art world by storm. the rest is art history. director julian schnabel illustrates the portrait of his friend, the first afro-american pop art artist jean michel basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. along side the biography of basquiat are the artists and the art scene from the early 1980’s new york. jeffreywright davidbowie dennishopper julianschnabel"
868,Tsotsi,"crime drama slum baby fight nudity leader johannesburg police love friends murder gang teenager violence criminal hijack in this world... redemption comes just once. the south african multi-award winning film about a young south african boy from the ghetto named tsotsi, meaning gangster. tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. he decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way. presleychweneyagae jerrymofokeng terrypheto gavinhood"
10683,Happiness,"comedy drama rape sistersisterrelationship lover(female) pedophilia sister partnership stalker secretlove independentfilm relationship extramaritalaffair familyconflict unhappiness finding happiness can be a tragic comedy. the lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil. janeadams jonlovitz philipseymourhoffman toddsolondz"
246403,Tusk,"comedy horror canada obsession walrus deception search disfigurement experimentalsurgery abduction let me tell you a story... when his best friend and podcast co-host goes missing in the backwoods of canada, a young guy joins forces with his friend's girlfriend to search for him. michaelparks justinlong haleyjoelosment kevinsmith"
670,Oldboy,"drama thriller mystery action sushirestaurant rageandhate notebook daughter hostility sin revenge loneliness urination anger catholic incest southhypnosis 15 years of imprisonment, five days of vengeance with no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors. choimin-sik yooji-tae kanghye-jung parkchan-wook"
49010,Hobo with a Shotgun,"action comedy thriller femalenudity prostitute shotgun pimp underwear dystopia vigilante blood massacre brutality violence spittingblood whitesuit genocide bodymutilation extremesadism childkiller sawedoffshotgun flamethrower attemptedrobbery intestines disembowelment attemptedrape shotrepeatedly delivering justice, one shell at a time... a vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile santa, the hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. mayhem ensues when he tries to make things better for the future generation. street justice will indeed prevail. rutgerhauer gregorysmith robbwells jasoneisener"
11229,Freeway,"comedy drama thriller prison attempttoescape stepfather independentfilm hitchhiker her life is no fairy tale. following the arrest of her mother, ramona, young vanessa lutz decides to go in search of her estranged grandmother. on the way, she is given a ride by school counselor bob wolverton. during the journey, lutz begins to realize that bob is the notorious i-5 killer and manages to escape by shooting him several times. wounded but still very much alive, bob pursues lutz across the state in this modern retelling of little red riding hood. kiefersutherland reesewitherspoon wolfgangbodison matthewbright"
24469,Fish Tank,"drama dancing mother alcohol sex adultery fight nudity sister friendship party independentfilm school essex teenager theft violence apartment estate boyfriend teenagerebellion voyeur womandirector aggressive live, love and give as good as you get. everything changes for 15 year old mia when her mum brings home a new boyfriend. katiejarvis michaelfassbender kierstonwareing andreaarnold"
82533,Damsels in Distress,"comedy romance college femalefriendship youngadult for these girls... it's not what you learn, it's whom you educate. a trio of beautiful girls set out to revolutionize life at a grungy american university: the dynamic leader violet wister, principled rose and sexy heather. they welcome transfer student lily into their group which seeks to help severely depressed students with a program of good hygiene and musical dance numbers. gretagerwig carriemaclemore megalynechikunwoke whitstillman"
50942,Creature,"horror sciencefiction thriller death from the depths an amphibious shark-like monster terrorizes an abandoned secret military base and the people who live on the island it is located on. a marine biologist, as well as several other people, try to stop it before it is too late... craigt.nelson kimcattrall colmfeore stuartgillard"
84174,Bachelorette,comedy romance bridesmaid stripclub femalefriendship reunion druguse wedding weddingdress childhoodfriends womandirector bacheloretteparty bitch fatwoman old habits party hard. three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school. kirstendunst islafisher lizzycaplan leslyeheadland
38033,Chain Letter,"horror thriller killing friendship teenager maniac mysteriousletter textmessage threat if you don't forward it, you die. six friends receive a mysterious chain letter via text messaging and in their email accounts from a maniac who's hunting down teenagers who fail to forward his online chain letter. who knew they should take the threats in the chain letter seriously? or that chain letters using the teens' favorite technologies to track them can kill? this maniacal game pits friend against friend as they race to beat rules that seem impossible to escape. break the chain, lose a life. do you pass it on? does friendship mean anything? nikkireed keithdavid braddourif deontaylor"
100975,Just Looking,"drama comedy newyork nurse sex infidelity nudity romance independentfilm neighbor teenager voyeurism curious a voyeuristic coming-of-age comedy. it's 1955. lenny is a 14-year old boy who is totally fascinated by sex. he is too scared to ""do it,"" so he dedicates his summer to seeing two other people do it. easier said than done. caught in the act of spying, his mother and stepfather ship him off to spend the summer with his aunt and uncle in ""the country"" -- queens. his plan looks like a bust and his summer seems destined for boredom, until he meets a whole new group of friends -- young teens who have a ""sex club."" gretchenmol pattilupone peteronorati jasonalexander"
38541,The Divide,"sciencefiction basement violence septictank towninpanic welding gunshot the lucky ones died in the blast survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic. laurengerman michaelbiehn miloventimiglia xaviergens"
39563,The Eclipse,"drama horror romance if there is life after death - love lives on michael farr (hinds) is a widower living in a misty irish seaside town who is struggling to adjust to his new role as the sole caretaker of his two children. still reeling from the death of his wife, he has been plagued by terrifying apparitions. when he volunteers at a local literary festival, he finds himself drawn to lena morelle (hjejle), an empathetic author of supernatural fiction (hjelje). while lena tries to help michael with the mystery of his nightmarish visions, she must contend with problems of her own—she’s being jealously pursued by a self-obsessed novelist (quinn), her one-time lover. as the three adults’ lives converge, the turbulence of the phantom world will soon have nothing on that of the living. ciaránhinds aidanquinn ibenhjejle conormcpherson"
234212,Demonic,thriller horror detective hauntedhouse investigation anti-christ possession carcrash trance videocamera demon seance infrared missing every house has it's secrets a police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts. mariabello frankgrillo codyhorn willcanon
27404,My Big Fat Independent Movie,"comedy independentfilm the lowbrow comedy for the highbrow crowd. this film is a spoof along the lines of ""scary movie"" and ""not another teen movie."" it includes parodies of some of the indie film world's most renowned movies such as ""memento,"" ""pulp fiction,"" ""magnolia,"" ""my big fat greek wedding,"" ""amelie,"" ""run lola run,"" ""el mariachi,"" ""the good girl,"" ""pi,"" ""swingers"" and many others. pagetbrewster neilbarton erichoffman philipzlotorynski"
180296,They Came Together,comedy he came...she came...they both came a small business owner is about to lose her shop to a major corporate development. paulrudd amypoehler billhader davidwain
